,Year,Ceremony,Award ID,Award Type,Award Name,Work,Nominee,Winner
222,1959,2,630,Nominee,Best New Artist Of 1959,,Mavis Rivers,False
223,1959,2,630,Nominee,Best New Artist Of 1959,,Bobby Darin,True
224,1959,2,656,Work,Best Jazz Performance - Soloist,Like Young,Andre Previn,False
225,1959,2,656,Work,Best Jazz Performance - Soloist,Bobby Troup And His Stars Of Jazz (Album),Bobby Troup,False
226,1959,2,656,Work,Best Jazz Performance - Soloist,Red Norvo In Hi-Fi,Red Norvo,False
227,1959,2,656,Work,Best Jazz Performance - Soloist,Easy Now,Ruby Braff,False
228,1959,2,656,Work,Best Jazz Performance - Soloist,Best Of New Broadway Show Hits (Album),Urbie Green,False
229,1959,2,656,Work,Best Jazz Performance - Soloist,Ella Swings Lightly,Ella Fitzgerald,True
230,1959,2,660,Work,Best Jazz Performance - Group,Ellington Jazz Party (Album),Duke Ellington,False
231,1959,2,660,Work,Best Jazz Performance - Group,More Music From Peter Gunn (Album),Henry Mancini,False
232,1959,2,660,Work,Best Jazz Performance - Group,Red Norvo In Hi-Fi (Album),Red Norvo,False
233,1959,2,660,Work,Best Jazz Performance - Group,Chances Are It Swings,Shorty Rogers,False
234,1959,2,660,Work,Best Jazz Performance - Group,I Dig Chicks,Jonah Jones,True
235,1959,2,669,Work,"Best Sound Track Album, Original Cast - Motion Picture Or Television",For The First Time (Motion Picture),Mario Lanza,False
236,1959,2,669,Work,"Best Sound Track Album, Original Cast - Motion Picture Or Television",Porgy And Bess,(Various Artists),True
237,1959,2,678,Work,"Best Vocal Performance, Female",La Strada Del Amore,Caterina Valente,False
238,1959,2,678,Work,"Best Vocal Performance, Female",Porgy And Bess,Lena Horne,False
239,1959,2,678,Work,"Best Vocal Performance, Female",Broadway '59,Pat Suzuki,False
240,1959,2,678,Work,"Best Vocal Performance, Female","Alright, Okay",Peggy Lee,False
241,1959,2,678,Work,"Best Vocal Performance, Female",But Not For Me,Ella Fitzgerald,True
242,1959,2,679,Work,"Best Vocal Performance, Male",Mack The Knife (Single),Bobby Darin,False
243,1959,2,679,Work,"Best Vocal Performance, Male",Belafonte At Carnegie Hall,Harry Belafonte,False
244,1959,2,679,Work,"Best Vocal Performance, Male",Guess Who,Jesse Belvin,False
245,1959,2,679,Work,"Best Vocal Performance, Male",An Evening With Lerner And Loewe (Album),Robert Merrill,False
246,1959,2,679,Work,"Best Vocal Performance, Male",Come Dance With Me,Frank Sinatra,True
247,1959,2,680,Work,Best Performance By A Vocal Group Or Chorus,The Stephen Foster Song Book (Album),(Robert Shaw Chorale),False
248,1959,2,680,Work,Best Performance By A Vocal Group Or Chorus,Ames Brothers Sing Famous Hits Of Famous Quartets (Album),The Ames Brothers,False
249,1959,2,680,Work,Best Performance By A Vocal Group Or Chorus,The Three Bells,The Browns,False
250,1959,2,680,Work,Best Performance By A Vocal Group Or Chorus,Kingston Trio At Large,The Kingston Trio,False
251,1959,2,680,Work,Best Performance By A Vocal Group Or Chorus,Battle Hymn Of The Republic,(Mormon Tabernacle Choir),True
252,1959,2,682,Work,Best Performance By An Orchestra,Just For Kicks,Bob Thompson,False
253,1959,2,682,Work,Best Performance By A Dance Band,Breakfast Dance And Barbecue,Count Basie,False
254,1959,2,682,Work,Best Performance By An Orchestra,Strings Aflame,Esquivel,False
255,1959,2,682,Work,Best Performance By A Dance Band,For The Very First Time,Glenn Miller,False
256,1959,2,682,Work,Best Performance By An Orchestra,More Music From Peter Gunn (Album),Henry Mancini,False
257,1959,2,682,Work,Best Performance By An Orchestra,Two Sides Of Winterhalter (Album),Hugo Winterhalter,False
258,1959,2,682,Work,Best Performance By A Dance Band,New Sounds At The Roosevelt,Larry Elgart,False
259,1959,2,682,Work,Best Performance By A Dance Band,Pops And Prado (Album),Perez Prado,False
260,1959,2,682,Work,Best Performance By A Dance Band,Sound Spectacular,Ray Anthony,False
261,1959,2,682,Work,Best Performance By An Orchestra,Music From M Squad,Stanley Wilson,False
262,1959,2,682,Work,Best Performance By An Orchestra,Like Young,David Rose And His Orchestra With Andre Previn,True
263,1959,2,682,Work,Best Performance By A Dance Band,Anatomy Of A Murder,Duke Ellington,True
264,1959,2,684,Work,"Best Performance By A ""Top 40"" Artist",A Big Hunk O' Love (Single),Elvis Presley,False
265,1959,2,684,Work,"Best Performance By A ""Top 40"" Artist",Makin' Love,Floyd Robinson,False
266,1959,2,684,Work,"Best Performance By A ""Top 40"" Artist",Neil Sedaka,Neil Sedaka,False
267,1959,2,684,Work,"Best Performance By A ""Top 40"" Artist",Broken Hearted Melody,Sarah Vaughan,False
268,1959,2,684,Work,"Best Performance By A ""Top 40"" Artist",Charlie Brown,The Coasters,False
269,1959,2,684,Work,"Best Performance By A ""Top 40"" Artist",Midnight Flyer,"Nat ""King"" Cole",True
270,1959,2,685,Work,Best Engineering Contribution - Other Than Classical Or Novelty,Strings Aflame,"Ernest Oelrich, engineer (Esquivel)",False
271,1959,2,685,Work,Best Engineering Contribution - Novelty Recording,The Bat,"Luis P. (Val) Valentin, engineer (Alvino Rey)",False
272,1959,2,685,Work,Best Engineering Contribution - Novelty Recording,Supersonics In Flight,"Robert Simpson, engineer (Bill Mure)",False
273,1959,2,685,Work,Best Engineering Contribution - Other Than Classical Or Novelty,Big Band Guitar (Album),"Robert Simpson, engineer (Buddy Morrow)",False
274,1959,2,685,Work,Best Engineering Contribution - Other Than Classical Or Novelty,Compulsion To Swing (Album),"Robert Simpson, engineer (Henry Rene)",False
275,1959,2,685,Work,Best Engineering Contribution - Other Than Classical Or Novelty,New Sounds At The Roosevelt (Album),"Robert Simpson, engineer (Larry Elgart)",False
276,1959,2,685,Work,Best Engineering Contribution - Novelty Recording,The Wild Wild West,"Robert Simpson, engineer (Ralph Hunter Choir)",False
277,1959,2,685,Work,Best Engineering Contribution - Novelty Recording,Orienta,"Thorne Nogar, engineer (Markko Polo Adventurers)",False
278,1959,2,685,Work,Best Engineering Contribution - Other Than Classical Or Novelty,Belafonte At Carnegie Hall,"Robert Simpson, engineer (Harry Belafonte)",True
279,1959,2,685,Work,Best Engineering Contribution - Novelty Recording,Alvin's Harmonica,"Ted (Theodore) Keep, engineer (David Seville)",True
280,1959,2,687,Work,Best Engineering Contribution - Classical Recording,Rossini Overtures (Album),"Lewis W. Layton, engineer (Fritz Reiner, conductor)",False
281,1959,2,687,Work,Best Engineering Contribution - Classical Recording,"Tchaikovsky: Capriccio Italien, Rimsky-Korsakov: Capriccio Espagnol (Album)","Lewis W. Layton, engineer (Kiril Kondrashin, conductor)",False
282,1959,2,687,Work,Best Engineering Contribution - Classical Recording,Doubling In Brass (Album),"Lewis W. Layton, engineer (Morton Gould, conductor)",False
283,1959,2,687,Work,Best Engineering Contribution - Classical Recording,"Tchaikovsky: 1812 Overture, Ravel: Bolero (Album)","Lewis W. Layton, engineer (Morton Gould, conductor)",False
284,1959,2,687,Work,Best Engineering Contribution - Classical Recording,"Victory At Sea, Vol. I","Lewis W. Layton, engineer (Robert Russell Bennett, conductor)",True
285,1959,2,708,Work,Best Performance - Documentary Or Spoken Word (Other Than Comedy),Basil Rathbone Reads Sherlock Holmes (Album),Basil Rathbone,False
286,1959,2,708,Work,Best Performance - Documentary Or Spoken Word (Other Than Comedy),Mark Twain Tonight (Album),Hal Holbrook,False
287,1959,2,708,Work,Best Performance - Documentary Or Spoken Word (Other Than Comedy),Ages Of Man (Album),John Gielgud,False
288,1959,2,708,Work,Best Performance - Documentary Or Spoken Word (Other Than Comedy),New York Taxi Driver (Album),Tony Schwartz,False
289,1959,2,708,Work,Best Performance - Documentary Or Spoken Word (Other Than Comedy),A Lincoln Portrait,Carl Sandburg,True
290,1959,2,713,Work,Best Broadway Show Album,A Party With Betty Comden And Adolph Green (Album),"Betty Comden & Adolph Green (Adolph Green, Betty Comden)",False
291,1959,2,713,Work,Best Broadway Show Album,Once Upon A Mattress (Album),Hal Hastings (Original Broadway Cast Conducted By Hal Hastings),False
292,1959,2,713,Work,Best Broadway Show Album,Ages Of Man (Album),John Gielgud (John Gielgud),False
293,1959,2,713,Work,Best Broadway Show Album,Redhead,"Gwen Verdon (Gwen Verdon, Richard Kiley, Leonard Stone, Doris Rich, Cynthia Latham, Joy Nichols, Bob Dixon, Pat Ferrier)",True
294,1959,2,714,Work,Best Country & Western Performance,Don't Tell Me Your Troubles (Single),Don Gibson,False
295,1959,2,714,Work,Best Country & Western Performance,Tennessee Stud,Eddy Arnold,False
296,1959,2,714,Work,Best Country & Western Performance,Home,Jim Reeves,False
297,1959,2,714,Work,Best Country & Western Performance,Set Him Free,Skeeter Davis,False
298,1959,2,714,Work,Best Country & Western Performance,The Battle Of New Orleans,Johnny Horton,True
299,1959,2,715,Work,Best Comedy Performance - Musical,A Party With Betty Comden And Adolph Green (Album),"Adolph Green, Betty Comden",False
300,1959,2,715,Work,Best Comedy Performance - Musical,Monster Rally (Album),"Alice Pearce, Hans Conreid",False
301,1959,2,715,Work,Best Comedy Performance - Spoken Word,Hamlet (Album),Andy Griffith,False
302,1959,2,715,Work,Best Comedy Performance - Musical,Musically Mad,Bernie Green And The Stereo Madmen,False
303,1959,2,715,Work,Best Comedy Performance - Musical,Charlie Weaver Sings For His People (Album),Cliff Arquette,False
304,1959,2,715,Work,Best Comedy Performance - Spoken Word,Sick Humor,Lenny Bruce,False
305,1959,2,715,Work,Best Comedy Performance - Spoken Word,Look Forward In Anger (Album),Mort Sahl,False
306,1959,2,715,Work,Best Comedy Performance - Spoken Word,Stan Freberg With Original Cast (Album),Stan Freberg,False
307,1959,2,715,Work,Best Comedy Performance - Musical,The Battle Of Kookamonga,Homer And Jethro,True
308,1959,2,715,Work,Best Comedy Performance - Spoken Word,Inside Shelley Berman,Shelley Berman,True
309,1959,2,722,Work,Best Rhythm & Blues Performance,A Big Hunk O' Love,Elvis Presley,False
310,1959,2,722,Work,Best Rhythm & Blues Performance,Guess Who,Jesse Belvin,False
311,1959,2,722,Work,Best Rhythm & Blues Performance,Midnight Flyer,"Nat ""King"" Cole",False
312,1959,2,722,Work,Best Rhythm & Blues Performance,Charlie Brown,The Coasters,False
313,1959,2,722,Work,Best Rhythm & Blues Performance,What A Diff'rence A Day Makes,Dinah Washington,True
314,1960,3,587,Work,Best Album Created For Children,"Adventures In Music, Grade 3, Volume 1 (Album)",(Various Artists),False
315,1960,3,587,Work,Best Album Created For Children,Dr. Seuss Presents Bartholomew And The Oobleck (Album),Dr. Seuss,False
316,1960,3,587,Work,Best Album Created For Children,Folk Songs For Young People,Pete Seeger,False
317,1960,3,587,Work,Best Album Created For Children,Stories And Songs Of The Civil War (Album),Ralph Bellamy,False
318,1960,3,587,Work,Best Album Created For Children,Mother Goose Nursery Rhymes (Album),Sterling Holloway,False
319,1960,3,587,Work,Best Album Created For Children,Let's All Sing With The Chipmunks,"(David Seville And The Chipmunks) Ross Bagdasarian, Sr.",True
320,1960,3,594,Work,Best Classical Performance - Orchestra,Copland: Appalachian Spring,(Boston Symphony Orchestra),False
321,1960,3,594,Work,Best Classical Performance - Orchestra,Stravinsky: Petrouchka (Album),(Boston Symphony Orchestra),False
322,1960,3,594,Work,Best Classical Performance - Orchestra,Schubert: Symphony # 9 (Album),(London Symphony Orchestra),False
323,1960,3,594,Work,Best Classical Performance - Orchestra,Grofe: Grand Canyon Suite (Album),(Morton Gould Orchestra),False
324,1960,3,594,Work,Best Classical Performance - Orchestra,Ives: Symphony # 2 (Album),(New York Philharmonic),False
325,1960,3,594,Work,Best Classical Performance - Orchestra,Tchaikovsky: Sixth Symphony (Album),(Philadelphia Orchestra),False
326,1960,3,594,Work,Best Classical Performance - Orchestra,Haydn: Salomon Symphonies Vol. 2 (Album),(Royal Philharmonic Orchestra),False
327,1960,3,594,Work,Best Classical Performance - Orchestra,"Bartók: Music For Strings, Percussion And Celeste",(Chicago Symphony Orchestra),True
328,1960,3,595,Work,Best Classical Opera Production,Britten: Peter Grimes (Album),Benjamin Britten,False
329,1960,3,595,Work,Best Classical Opera Production,Verdi-Shakespeare: Macbeth (Album),Erich Leinsdorf,False
330,1960,3,595,Work,Best Classical Opera Production,Poulenc-Cocteau: La Voix Humaine (Album),Georges Pretre (Paris Opera Comique Chorus; Theatre Orchestra Of Paris),False
331,1960,3,595,Work,Best Classical Opera Production,Verdi: Aida (Album),Herbert von Karajan (Vienna Philharmonic Orchestra),False
332,1960,3,595,Work,Best Classical Opera Production,Mozart: Don Giovanni (Album),Josef Krips,False
333,1960,3,595,Work,Best Classical Opera Production,Boito: Mefistofele (Album),Tullio Serafin,False
334,1960,3,595,Work,Best Classical Opera Production,Puccini: La Boheme (Album),Tullio Serafin,False
335,1960,3,595,Work,Best Classical Opera Production,Verdi: La Traviata (Album),Tullio Serafin,False
336,1960,3,595,Work,Best Classical Opera Production,Puccini: Turandot,Erich Leinsdorf (Rome Opera Orchestra),True
337,1960,3,596,Work,Best Classical Performance - Choral (Including Oratorio),Berlioz: Requiem (Album),(New England Conservatory Chorus),False
338,1960,3,596,Work,Best Classical Performance - Choral (Including Oratorio),Bach: Motet No. 3 - Jesu Meine Fresude (Album),(Robert Chorale Shaw),False
339,1960,3,596,Work,Best Classical Performance - Choral (Including Oratorio),Vaughan Williams: Mass In G Minor/Bach: Christ Lay In The Bonds Of Death (Album),(Roger Wagner Chorale),False
340,1960,3,596,Work,Best Classical Performance - Choral (Including Oratorio),Verdi: Requiem (Album),(Vienna Philharmonic Society Of Friends; Vienna Philharmonic Orchestra),False
341,1960,3,596,Work,Best Classical Performance - Choral (Including Oratorio),"Arias, Anthems And Chorales Of The American Moravians - Vol. I (Album)",(The Moravian Festival Chorus And Orchestra),False
342,1960,3,596,Work,Best Classical Performance - Choral (Including Oratorio),Dvorák: Requiem,"(Czech Philharmonic Orchestra, Czech Singers Chorus)",False
343,1960,3,596,Work,Best Classical Performance - Choral (Including Oratorio),Handel: Messiah,(Royal Philharmonic Chorus; Royal Philharmonic Orchestra),True
344,1960,3,597,Work,Best Classical Performance - Concerto Or Instrumental Soloist,Mozart: Clarinet Concerto (Album),"Gervase De Peyer, artist",False
345,1960,3,597,Work,Best Classical Performance - Concerto Or Instrumental Soloist,Bach: Concerto No. 5 (Album),"Glenn Gould, artist",False
346,1960,3,597,Work,Best Classical Performance - Concerto Or Instrumental Soloist,Sibelius: Violin Concerto In D (Album),"Jascha Heifetz, artist",False
347,1960,3,597,Work,Best Classical Performance - Concerto Or Instrumental Soloist,Prokofiev: Piano Concerto # 2 (Album),"Malcolm Frager, artist",False
348,1960,3,597,Work,Best Classical Performance - Concerto Or Instrumental Soloist,Brahms: Double Concerto For Violin And Cello (Album),"Pierre Fournier, Zino Francescatti & Rudolf Serkin, artists",False
349,1960,3,597,Work,Best Classical Performance - Concerto Or Instrumental Soloist,Schumann: Piano Concerto In A (Album),"Van Cliburn, artist",False
350,1960,3,597,Work,Best Classical Performance - Concerto Or Instrumental Soloist,Brahms: Piano Concerto No. 2 In B Flat,"Sviatoslav Richter, artist (Chicago Symphony Orchestra)",True
351,1960,3,598,Work,Best Classical Performance - Instrumental Soloist Or Duo (Other Than With Orchestral Accompaniment),Chopin Ballades (Album),"Artur Rubinstein, artist",False
352,1960,3,598,Work,Best Classical Performance - Instrumental Soloist Or Duo (Other Than With Orchestral Accompaniment),Bach: Partita No. 3 In E And Brahms: Sonata No. 3 In D Minor (Album),"Jaime Laredo, artist",False
353,1960,3,598,Work,Best Classical Performance - Instrumental Soloist Or Duo (Other Than With Orchestral Accompaniment),The Art Of Julian Bream (Album),"Julian Bream, artist",False
354,1960,3,598,Work,Best Classical Performance - Instrumental Soloist Or Duo (Other Than With Orchestral Accompaniment),Brahms: Keyboard Music Of The French Court (Album),"Paul Maynard, artist",False
